model,seed,run,stratum,frame_id,scene_id,tier,cell,cell_idx,sector,band,score,cam_pitch,cam_yaw,cam_hfov,cam_d,cell_int_px
depth,43,depth_s43,ON_NEG,on/scene15/L0__s20260819__0003.png,scene15,V,E3a,14,E,3a,0.648328,-13.9162,-3.4361,63.7846,1.3693,0
depth,43,depth_s43,ON_NEG,on/scene15/L0__s20260819__0003.png,scene15,V,D3b,18,D,3b,0.516219,-13.9162,-3.4361,63.7846,1.3693,0
depth,43,depth_s43,ON_NEG,on/scene15/L0__s20260819__0004.png,scene15,V,B2,6,B,2,0.814853,-11.0394,5.5473,63.0915,5.5065,0
depth,43,depth_s43,ON_NEG,on/scene15/L0__s20260819__0004.png,scene15,V,C2,7,C,2,0.905615,-11.0394,5.5473,63.0915,5.5065,0
depth,43,depth_s43,ON_NEG,on/scene15/L0__s20260819__0004.png,scene15,V,D2,8,D,2,0.856928,-11.0394,5.5473,63.0915,5.5065,0
depth,43,depth_s43,ON_NEG,on/scene15/L0__s20260819__0004.png,scene15,V,E2,9,E,2,0.902822,-11.0394,5.5473,63.0915,5.5065,0
depth,43,depth_s43,ON_NEG,on/scene15/L0__s20260819__0004.png,scene15,V,B3a,11,B,3a,0.709125,-11.0394,5.5473,63.0915,5.5065,0
depth,43,depth_s43,ON_NEG,on/scene15/L0__s20260819__0005.png,scene15,V,A2,5,A,2,0.71169,-12.9205,6.4099,63.9932,3.0224,0
depth,43,depth_s43,ON_NEG,on/scene15/L0__s20260819__0005.png,scene15,V,B2,6,B,2,0.949259,-12.9205,6.4099,63.9932,3.0224,0
depth,43,depth_s43,ON_NEG,on/scene15/L0__s20260819__0005.png,scene15,V,E2,9,E,2,0.921805,-12.9205,6.4099,63.9932,3.0224,0
depth,43,depth_s43,ON_NEG,on/scene15/L0__s20260819__0005.png,scene15,V,A3a,10,A,3a,0.522608,-12.9205,6.4099,63.9932,3.0224,0
depth,43,depth_s43,ON_NEG,on/scene15/L0__s20260819__0005.png,scene15,V,B3a,11,B,3a,0.912576,-12.9205,6.4099,63.9932,3.0224,0
depth,43,depth_s43,ON_NEG,on/scene15/L0__s20260819__0005.png,scene15,V,E3a,14,E,3a,0.598403,-12.9205,6.4099,63.9932,3.0224,0
depth,43,depth_s43,ON_NEG,on/scene15/L0__s20260819__0005.png,scene15,V,A3b,15,A,3b,0.623634,-12.9205,6.4099,63.9932,3.0224,0
depth,43,depth_s43,ON_NEG,on/scene15/L0__s20260819__0005.png,scene15,V,B3b,16,B,3b,0.730025,-12.9205,6.4099,63.9932,3.0224,0
depth,43,depth_s43,ON_NEG,on/scene15/L0__s20260819__0005.png,scene15,V,E3b,19,E,3b,0.660045,-12.9205,6.4099,63.9932,3.0224,0
depth,43,depth_s43,ON_NEG,on/scene15/L0__s20260819__0006.png,scene15,V,C2,7,C,2,0.992074,-9.1914,-18.2162,60.3765,2.2421,0
depth,43,depth_s43,ON_NEG,on/scene15/L0__s20260819__0006.png,scene15,V,D2,8,D,2,0.938802,-9.1914,-18.2162,60.3765,2.2421,0
depth,43,depth_s43,ON_NEG,on/scene15/L0__s20260819__0006.png,scene15,V,E2,9,E,2,0.858078,-9.1914,-18.2162,60.3765,2.2421,0
depth,43,depth_s43,ON_NEG,on/scene15/L0__s20260819__0006.png,scene15,V,C3a,12,C,3a,0.870116,-9.1914,-18.2162,60.3765,2.2421,0
depth,43,depth_s43,ON_NEG,on/scene15/L0__s20260819__0006.png,scene15,V,D3a,13,D,3a,0.95625,-9.1914,-18.2162,60.3765,2.2421,0
depth,43,depth_s43,ON_NEG,on/scene15/L0__s20260819__0006.png,scene15,V,E3a,14,E,3a,0.680998,-9.1914,-18.2162,60.3765,2.2421,0
depth,43,depth_s43,ON_NEG,on/scene15/L0__s20260819__0006.png,scene15,V,C3b,17,C,3b,0.815098,-9.1914,-18.2162,60.3765,2.2421,0
depth,43,depth_s43,ON_NEG,on/scene15/L0__s20260819__0006.png,scene15,V,D3b,18,D,3b,0.911592,-9.1914,-18.2162,60.3765,2.2421,0
depth,43,depth_s43,ON_NEG,on/scene15/L0__s20260819__0007.png,scene15,V,B2,6,B,2,0.720572,-15.2404,1.5985,63.4015,5.1525,0
depth,43,depth_s43,ON_NEG,on/scene15/L0__s20260819__0007.png,scene15,V,C2,7,C,2,0.846757,-15.2404,1.5985,63.4015,5.1525,0
depth,43,depth_s43,ON_NEG,on/scene15/L0__s20260819__0007.png,scene15,V,D2,8,D,2,0.773247,-15.2404,1.5985,63.4015,5.1525,0
depth,43,depth_s43,ON_NEG,on/scene15/L0__s20260819__0007.png,scene15,V,E2,9,E,2,0.806494,-15.2404,1.5985,63.4015,5.1525,0
depth,43,depth_s43,ON_NEG,on/scene15/L0__s20260819__0007.png,scene15,V,B3a,11,B,3a,0.765125,-15.2404,1.5985,63.4015,5.1525,0
depth,43,depth_s43,ON_NEG,on/scene15/L0__s20260819__0007.png,scene15,V,D3a,13,D,3a,0.878716,-15.2404,1.5985,63.4015,5.1525,0
depth,43,depth_s43,ON_NEG,on/scene15/L0__s20260819__0007.png,scene15,V,D3b,18,D,3b,0.589058,-15.2404,1.5985,63.4015,5.1525,0
depth,43,depth_s43,ON_NEG,on/scene15/L4__s20260819__0001.png,scene15,V,A2,5,A,2,0.961153,-7.5218,-9.2458,61.8359,1.858,0
depth,43,depth_s43,ON_NEG,on/scene15/L4__s20260819__0001.png,scene15,V,D2,8,D,2,0.986694,-7.5218,-9.2458,61.8359,1.858,0
depth,43,depth_s43,ON_NEG,on/scene15/L4__s20260819__0001.png,scene15,V,E2,9,E,2,0.887746,-7.5218,-9.2458,61.8359,1.858,0
depth,43,depth_s43,ON_NEG,on/scene15/L4__s20260819__0001.png,scene15,V,A3a,10,A,3a,0.73221,-7.5218,-9.2458,61.8359,1.858,0
depth,43,depth_s43,ON_NEG,on/scene15/L4__s20260819__0001.png,scene15,V,D3a,13,D,3a,0.988341,-7.5218,-9.2458,61.8359,1.858,0
depth,43,depth_s43,ON_NEG,on/scene15/L4__s20260819__0001.png,scene15,V,E3a,14,E,3a,0.640207,-7.5218,-9.2458,61.8359,1.858,0
depth,43,depth_s43,ON_NEG,on/scene15/L4__s20260819__0001.png,scene15,V,D3b,18,D,3b,0.962488,-7.5218,-9.2458,61.8359,1.858,0
depth,43,depth_s43,ON_NEG,on/scene15/L4__s20260819__0001.png,scene15,V,E3b,19,E,3b,0.716637,-7.5218,-9.2458,61.8359,1.858,0
depth,43,depth_s43,ON_NEG,on/scene15/L4__s20260819__0002.png,scene15,V,B2,6,B,2,0.667112,-8.4908,3.1991,65.8023,4.6673,0
depth,43,depth_s43,ON_NEG,on/scene15/L4__s20260819__0002.png,scene15,V,C2,7,C,2,0.827808,-8.4908,3.1991,65.8023,4.6673,0
depth,43,depth_s43,ON_NEG,on/scene15/L4__s20260819__0002.png,scene15,V,D2,8,D,2,0.685567,-8.4908,3.1991,65.8023,4.6673,0
depth,43,depth_s43,ON_NEG,on/scene15/L4__s20260819__0002.png,scene15,V,E2,9,E,2,0.782293,-8.4908,3.1991,65.8023,4.6673,0
depth,43,depth_s43,ON_NEG,on/scene15/L4__s20260819__0002.png,scene15,V,B3a,11,B,3a,0.930769,-8.4908,3.1991,65.8023,4.6673,0
depth,43,depth_s43,ON_NEG,on/scene15/L4__s20260819__0002.png,scene15,V,E3a,14,E,3a,0.528953,-8.4908,3.1991,65.8023,4.6673,0
depth,43,depth_s43,ON_NEG,on/scene15/L4__s20260819__0003.png,scene15,V,A2,5,A,2,0.941766,-13.9162,-3.4361,63.7846,1.3693,0
depth,43,depth_s43,ON_NEG,on/scene15/L4__s20260819__0003.png,scene15,V,E2,9,E,2,0.991772,-13.9162,-3.4361,63.7846,1.3693,0
depth,43,depth_s43,ON_NEG,on/scene15/L4__s20260819__0003.png,scene15,V,D3a,13,D,3a,0.972354,-13.9162,-3.4361,63.7846,1.3693,0
depth,43,depth_s43,ON_NEG,on/scene15/L4__s20260819__0003.png,scene15,V,E3a,14,E,3a,0.648328,-13.9162,-3.4361,63.7846,1.3693,0
depth,43,depth_s43,ON_NEG,on/scene15/L4__s20260819__0003.png,scene15,V,D3b,18,D,3b,0.516219,-13.9162,-3.4361,63.7846,1.3693,0
depth,43,depth_s43,ON_NEG,on/scene15/L4__s20260819__0004.png,scene15,V,B2,6,B,2,0.814853,-11.0394,5.5473,63.0915,5.5065,0
depth,43,depth_s43,ON_NEG,on/scene15/L4__s20260819__0004.png,scene15,V,C2,7,C,2,0.905615,-11.0394,5.5473,63.0915,5.5065,0
depth,43,depth_s43,ON_NEG,on/scene15/L4__s20260819__0004.png,scene15,V,D2,8,D,2,0.856928,-11.0394,5.5473,63.0915,5.5065,0
depth,43,depth_s43,ON_NEG,on/scene15/L4__s20260819__0004.png,scene15,V,E2,9,E,2,0.902822,-11.0394,5.5473,63.0915,5.5065,0
depth,43,depth_s43,ON_NEG,on/scene15/L4__s20260819__0004.png,scene15,V,B3a,11,B,3a,0.709125,-11.0394,5.5473,63.0915,5.5065,0
depth,43,depth_s43,ON_NEG,on/scene15/L4__s20260819__0005.png,scene15,V,A2,5,A,2,0.71169,-12.9205,6.4099,63.9932,3.0224,0
depth,43,depth_s43,ON_NEG,on/scene15/L4__s20260819__0005.png,scene15,V,B2,6,B,2,0.949259,-12.9205,6.4099,63.9932,3.0224,0
depth,43,depth_s43,ON_NEG,on/scene15/L4__s20260819__0005.png,scene15,V,E2,9,E,2,0.921805,-12.9205,6.4099,63.9932,3.0224,0
depth,43,depth_s43,ON_NEG,on/scene15/L4__s20260819__0005.png,scene15,V,A3a,10,A,3a,0.522608,-12.9205,6.4099,63.9932,3.0224,0
depth,43,depth_s43,ON_NEG,on/scene15/L4__s20260819__0005.png,scene15,V,B3a,11,B,3a,0.912576,-12.9205,6.4099,63.9932,3.0224,0
depth,43,depth_s43,ON_NEG,on/scene15/L4__s20260819__0005.png,scene15,V,E3a,14,E,3a,0.598403,-12.9205,6.4099,63.9932,3.0224,0
depth,43,depth_s43,ON_NEG,on/scene15/L4__s20260819__0005.png,scene15,V,A3b,15,A,3b,0.623634,-12.9205,6.4099,63.9932,3.0224,0
depth,43,depth_s43,ON_NEG,on/scene15/L4__s20260819__0005.png,scene15,V,B3b,16,B,3b,0.730025,-12.9205,6.4099,63.9932,3.0224,0
depth,43,depth_s43,ON_NEG,on/scene15/L4__s20260819__0005.png,scene15,V,E3b,19,E,3b,0.660045,-12.9205,6.4099,63.9932,3.0224,0
depth,43,depth_s43,ON_NEG,on/scene15/L4__s20260819__0006.png,scene15,V,C2,7,C,2,0.992074,-9.1914,-18.2162,60.3765,2.2421,0
depth,43,depth_s43,ON_NEG,on/scene15/L4__s20260819__0006.png,scene15,V,D2,8,D,2,0.938802,-9.1914,-18.2162,60.3765,2.2421,0
depth,43,depth_s43,ON_NEG,on/scene15/L4__s20260819__0006.png,scene15,V,E2,9,E,2,0.858078,-9.1914,-18.2162,60.3765,2.2421,0
depth,43,depth_s43,ON_NEG,on/scene15/L4__s20260819__0006.png,scene15,V,C3a,12,C,3a,0.870116,-9.1914,-18.2162,60.3765,2.2421,0
depth,43,depth_s43,ON_NEG,on/scene15/L4__s20260819__0006.png,scene15,V,D3a,13,D,3a,0.95625,-9.1914,-18.2162,60.3765,2.2421,0
depth,43,depth_s43,ON_NEG,on/scene15/L4__s20260819__0006.png,scene15,V,E3a,14,E,3a,0.680998,-9.1914,-18.2162,60.3765,2.2421,0
depth,43,depth_s43,ON_NEG,on/scene15/L4__s20260819__0006.png,scene15,V,C3b,17,C,3b,0.815098,-9.1914,-18.2162,60.3765,2.2421,0
depth,43,depth_s43,ON_NEG,on/scene15/L4__s20260819__0006.png,scene15,V,D3b,18,D,3b,0.911592,-9.1914,-18.2162,60.3765,2.2421,0
depth,43,depth_s43,ON_NEG,on/scene15/L4__s20260819__0007.png,scene15,V,B2,6,B,2,0.720572,-15.2404,1.5985,63.4015,5.1525,0
depth,43,depth_s43,ON_NEG,on/scene15/L4__s20260819__0007.png,scene15,V,C2,7,C,2,0.846757,-15.2404,1.5985,63.4015,5.1525,0
depth,43,depth_s43,ON_NEG,on/scene15/L4__s20260819__0007.png,scene15,V,D2,8,D,2,0.773247,-15.2404,1.5985,63.4015,5.1525,0
depth,43,depth_s43,ON_NEG,on/scene15/L4__s20260819__0007.png,scene15,V,E2,9,E,2,0.806494,-15.2404,1.5985,63.4015,5.1525,0
depth,43,depth_s43,ON_NEG,on/scene15/L4__s20260819__0007.png,scene15,V,B3a,11,B,3a,0.765125,-15.2404,1.5985,63.4015,5.1525,0
depth,43,depth_s43,ON_NEG,on/scene15/L4__s20260819__0007.png,scene15,V,D3a,13,D,3a,0.878716,-15.2404,1.5985,63.4015,5.1525,0
depth,43,depth_s43,ON_NEG,on/scene15/L4__s20260819__0007.png,scene15,V,D3b,18,D,3b,0.589058,-15.2404,1.5985,63.4015,5.1525,0
depth,43,depth_s43,ON_NEG,on/scene15/L7__s20260819__0001.png,scene15,V,A2,5,A,2,0.961153,-7.5218,-9.2458,61.8359,1.858,0
depth,43,depth_s43,ON_NEG,on/scene15/L7__s20260819__0001.png,scene15,V,D2,8,D,2,0.986694,-7.5218,-9.2458,61.8359,1.858,0
depth,43,depth_s43,ON_NEG,on/scene15/L7__s20260819__0001.png,scene15,V,E2,9,E,2,0.887746,-7.5218,-9.2458,61.8359,1.858,0
depth,43,depth_s43,ON_NEG,on/scene15/L7__s20260819__0001.png,scene15,V,A3a,10,A,3a,0.73221,-7.5218,-9.2458,61.8359,1.858,0
depth,43,depth_s43,ON_NEG,on/scene15/L7__s20260819__0001.png,scene15,V,D3a,13,D,3a,0.988341,-7.5218,-9.2458,61.8359,1.858,0
depth,43,depth_s43,ON_NEG,on/scene15/L7__s20260819__0001.png,scene15,V,E3a,14,E,3a,0.640207,-7.5218,-9.2458,61.8359,1.858,0
depth,43,depth_s43,ON_NEG,on/scene15/L7__s20260819__0001.png,scene15,V,D3b,18,D,3b,0.962488,-7.5218,-9.2458,61.8359,1.858,0
depth,43,depth_s43,ON_NEG,on/scene15/L7__s20260819__0001.png,scene15,V,E3b,19,E,3b,0.716637,-7.5218,-9.2458,61.8359,1.858,0
depth,43,depth_s43,ON_NEG,on/scene15/L7__s20260819__0002.png,scene15,V,B2,6,B,2,0.667112,-8.4908,3.1991,65.8023,4.6673,0
depth,43,depth_s43,ON_NEG,on/scene15/L7__s20260819__0002.png,scene15,V,C2,7,C,2,0.827808,-8.4908,3.1991,65.8023,4.6673,0
depth,43,depth_s43,ON_NEG,on/scene15/L7__s20260819__0002.png,scene15,V,D2,8,D,2,0.685567,-8.4908,3.1991,65.8023,4.6673,0
depth,43,depth_s43,ON_NEG,on/scene15/L7__s20260819__0002.png,scene15,V,E2,9,E,2,0.782293,-8.4908,3.1991,65.8023,4.6673,0
depth,43,depth_s43,ON_NEG,on/scene15/L7__s20260819__0002.png,scene15,V,B3a,11,B,3a,0.930769,-8.4908,3.1991,65.8023,4.6673,0
depth,43,depth_s43,ON_NEG,on/scene15/L7__s20260819__0002.png,scene15,V,E3a,14,E,3a,0.528953,-8.4908,3.1991,65.8023,4.6673,0
depth,43,depth_s43,ON_NEG,on/scene15/L7__s20260819__0003.png,scene15,V,A2,5,A,2,0.941766,-13.9162,-3.4361,63.7846,1.3693,0
depth,43,depth_s43,ON_NEG,on/scene15/L7__s20260819__0003.png,scene15,V,E2,9,E,2,0.991772,-13.9162,-3.4361,63.7846,1.3693,0
depth,43,depth_s43,ON_NEG,on/scene15/L7__s20260819__0003.png,scene15,V,D3a,13,D,3a,0.972354,-13.9162,-3.4361,63.7846,1.3693,0
depth,43,depth_s43,ON_NEG,on/scene15/L7__s20260819__0003.png,scene15,V,E3a,14,E,3a,0.648328,-13.9162,-3.4361,63.7846,1.3693,0
depth,43,depth_s43,ON_NEG,on/scene15/L7__s20260819__0003.png,scene15,V,D3b,18,D,3b,0.516219,-13.9162,-3.4361,63.7846,1.3693,0
depth,43,depth_s43,ON_NEG,on/scene15/L7__s20260819__0004.png,scene15,V,B2,6,B,2,0.814853,-11.0394,5.5473,63.0915,5.5065,0
depth,43,depth_s43,ON_NEG,on/scene15/L7__s20260819__0004.png,scene15,V,C2,7,C,2,0.905615,-11.0394,5.5473,63.0915,5.5065,0
depth,43,depth_s43,ON_NEG,on/scene15/L7__s20260819__0004.png,scene15,V,D2,8,D,2,0.856928,-11.0394,5.5473,63.0915,5.5065,0
depth,43,depth_s43,ON_NEG,on/scene15/L7__s20260819__0004.png,scene15,V,E2,9,E,2,0.902822,-11.0394,5.5473,63.0915,5.5065,0
depth,43,depth_s43,ON_NEG,on/scene15/L7__s20260819__0004.png,scene15,V,B3a,11,B,3a,0.709125,-11.0394,5.5473,63.0915,5.5065,0
depth,43,depth_s43,ON_NEG,on/scene15/L7__s20260819__0005.png,scene15,V,A2,5,A,2,0.71169,-12.9205,6.4099,63.9932,3.0224,0
depth,43,depth_s43,ON_NEG,on/scene15/L7__s20260819__0005.png,scene15,V,B2,6,B,2,0.949259,-12.9205,6.4099,63.9932,3.0224,0
depth,43,depth_s43,ON_NEG,on/scene15/L7__s20260819__0005.png,scene15,V,E2,9,E,2,0.921805,-12.9205,6.4099,63.9932,3.0224,0
depth,43,depth_s43,ON_NEG,on/scene15/L7__s20260819__0005.png,scene15,V,A3a,10,A,3a,0.522608,-12.9205,6.4099,63.9932,3.0224,0
depth,43,depth_s43,ON_NEG,on/scene15/L7__s20260819__0005.png,scene15,V,B3a,11,B,3a,0.912576,-12.9205,6.4099,63.9932,3.0224,0
depth,43,depth_s43,ON_NEG,on/scene15/L7__s20260819__0005.png,scene15,V,E3a,14,E,3a,0.598403,-12.9205,6.4099,63.9932,3.0224,0
depth,43,depth_s43,ON_NEG,on/scene15/L7__s20260819__0005.png,scene15,V,A3b,15,A,3b,0.623634,-12.9205,6.4099,63.9932,3.0224,0
depth,43,depth_s43,ON_NEG,on/scene15/L7__s20260819__0005.png,scene15,V,B3b,16,B,3b,0.730025,-12.9205,6.4099,63.9932,3.0224,0
depth,43,depth_s43,ON_NEG,on/scene15/L7__s20260819__0005.png,scene15,V,E3b,19,E,3b,0.660045,-12.9205,6.4099,63.9932,3.0224,0
depth,43,depth_s43,ON_NEG,on/scene15/L7__s20260819__0006.png,scene15,V,C2,7,C,2,0.992074,-9.1914,-18.2162,60.3765,2.2421,0
depth,43,depth_s43,ON_NEG,on/scene15/L7__s20260819__0006.png,scene15,V,D2,8,D,2,0.938802,-9.1914,-18.2162,60.3765,2.2421,0
depth,43,depth_s43,ON_NEG,on/scene15/L7__s20260819__0006.png,scene15,V,E2,9,E,2,0.858078,-9.1914,-18.2162,60.3765,2.2421,0
depth,43,depth_s43,ON_NEG,on/scene15/L7__s20260819__0006.png,scene15,V,C3a,12,C,3a,0.870116,-9.1914,-18.2162,60.3765,2.2421,0
depth,43,depth_s43,ON_NEG,on/scene15/L7__s20260819__0006.png,scene15,V,D3a,13,D,3a,0.95625,-9.1914,-18.2162,60.3765,2.2421,0
depth,43,depth_s43,ON_NEG,on/scene15/L7__s20260819__0006.png,scene15,V,E3a,14,E,3a,0.680998,-9.1914,-18.2162,60.3765,2.2421,0
depth,43,depth_s43,ON_NEG,on/scene15/L7__s20260819__0006.png,scene15,V,C3b,17,C,3b,0.815098,-9.1914,-18.2162,60.3765,2.2421,0
depth,43,depth_s43,ON_NEG,on/scene15/L7__s20260819__0006.png,scene15,V,D3b,18,D,3b,0.911592,-9.1914,-18.2162,60.3765,2.2421,0
depth,43,depth_s43,ON_NEG,on/scene15/L7__s20260819__0007.png,scene15,V,B2,6,B,2,0.720572,-15.2404,1.5985,63.4015,5.1525,0
depth,43,depth_s43,ON_NEG,on/scene15/L7__s20260819__0007.png,scene15,V,C2,7,C,2,0.846757,-15.2404,1.5985,63.4015,5.1525,0
depth,43,depth_s43,ON_NEG,on/scene15/L7__s20260819__0007.png,scene15,V,D2,8,D,2,0.773247,-15.2404,1.5985,63.4015,5.1525,0
depth,43,depth_s43,ON_NEG,on/scene15/L7__s20260819__0007.png,scene15,V,E2,9,E,2,0.806494,-15.2404,1.5985,63.4015,5.1525,0
depth,43,depth_s43,ON_NEG,on/scene15/L7__s20260819__0007.png,scene15,V,B3a,11,B,3a,0.765125,-15.2404,1.5985,63.4015,5.1525,0
depth,43,depth_s43,ON_NEG,on/scene15/L7__s20260819__0007.png,scene15,V,D3a,13,D,3a,0.878716,-15.2404,1.5985,63.4015,5.1525,0
depth,43,depth_s43,ON_NEG,on/scene15/L7__s20260819__0007.png,scene15,V,D3b,18,D,3b,0.589058,-15.2404,1.5985,63.4015,5.1525,0
depth,43,depth_s43,ON_NEG,on/scene18/L0__s20260819__0006.png,scene18,E,C2,7,C,2,0.533266,-12.0517,-2.6405,64.1763,5.9593,0
depth,43,depth_s43,ON_NEG,on/scene18/L5__s20260819__0006.png,scene18,E,C2,7,C,2,0.533266,-12.0517,-2.6405,64.1763,5.9593,0
depth,43,depth_s43,ON_NEG,on/scene18/L7__s20260819__0006.png,scene18,E,C2,7,C,2,0.533266,-12.0517,-2.6405,64.1763,5.9593,0
depth,43,depth_s43,ON_NEG,on/sceneC2/L2__s20260819__0001.png,sceneC2,V,D3b,18,D,3b,0.844723,-13.4518,-13.0389,63.5306,6.8638,0
depth,43,depth_s43,ON_NEG,on/sceneC2/L2__s20260819__0001.png,sceneC2,V,E3b,19,E,3b,0.738586,-13.4518,-13.0389,63.5306,6.8638,0
depth,43,depth_s43,ON_NEG,on/sceneC2/L2__s20260819__0004.png,sceneC2,V,B1,1,B,1,0.763667,-13.5389,11.6475,61.7574,2.2154,0
depth,43,depth_s43,ON_NEG,on/sceneC2/L2__s20260819__0004.png,sceneC2,V,C1,2,C,1,0.923234,-13.5389,11.6475,61.7574,2.2154,0
depth,43,depth_s43,ON_NEG,on/sceneC2/L2__s20260819__0004.png,sceneC2,V,D1,3,D,1,0.934089,-13.5389,11.6475,61.7574,2.2154,0
depth,43,depth_s43,ON_NEG,on/sceneC2/L2__s20260819__0004.png,sceneC2,V,A2,5,A,2,0.998588,-13.5389,11.6475,61.7574,2.2154,0
depth,43,depth_s43,ON_NEG,on/sceneC2/L2__s20260819__0004.png,sceneC2,V,A3a,10,A,3a,0.998174,-13.5389,11.6475,61.7574,2.2154,0
depth,43,depth_s43,ON_NEG,on/sceneC2/L2__s20260819__0005.png,sceneC2,V,A2,5,A,2,0.720643,-13.9053,-4.7076,63.4803,4.5522,0
depth,43,depth_s43,ON_NEG,on/sceneC2/L2__s20260819__0005.png,sceneC2,V,B2,6,B,2,0.967747,-13.9053,-4.7076,63.4803,4.5522,0
depth,43,depth_s43,ON_NEG,on/sceneC2/L2__s20260819__0005.png,sceneC2,V,C2,7,C,2,0.988136,-13.9053,-4.7076,63.4803,4.5522,0
depth,43,depth_s43,ON_NEG,on/sceneC2/L2__s20260819__0005.png,sceneC2,V,D2,8,D,2,0.721446,-13.9053,-4.7076,63.4803,4.5522,0
depth,43,depth_s43,ON_NEG,on/sceneC2/L2__s20260819__0005.png,sceneC2,V,A3a,10,A,3a,0.944278,-13.9053,-4.7076,63.4803,4.5522,0
depth,43,depth_s43,ON_NEG,on/sceneC2/L2__s20260819__0006.png,sceneC2,V,C2,7,C,2,0.621312,-11.6055,-2.8331,61.0412,4.3157,0
depth,43,depth_s43,ON_NEG,on/sceneC2/L2__s20260819__0006.png,sceneC2,V,A3a,10,A,3a,0.945733,-11.6055,-2.8331,61.0412,4.3157,0
depth,43,depth_s43,ON_NEG,on/sceneC2/L3__s20260819__0001.png,sceneC2,V,D3b,18,D,3b,0.844723,-13.4518,-13.0389,63.5306,6.8638,0
depth,43,depth_s43,ON_NEG,on/sceneC2/L3__s20260819__0001.png,sceneC2,V,E3b,19,E,3b,0.738586,-13.4518,-13.0389,63.5306,6.8638,0
depth,43,depth_s43,ON_NEG,on/sceneC2/L3__s20260819__0004.png,sceneC2,V,B1,1,B,1,0.763667,-13.5389,11.6475,61.7574,2.2154,0
depth,43,depth_s43,ON_NEG,on/sceneC2/L3__s20260819__0004.png,sceneC2,V,C1,2,C,1,0.923234,-13.5389,11.6475,61.7574,2.2154,0
depth,43,depth_s43,ON_NEG,on/sceneC2/L3__s20260819__0004.png,sceneC2,V,D1,3,D,1,0.934089,-13.5389,11.6475,61.7574,2.2154,0
depth,43,depth_s43,ON_NEG,on/sceneC2/L3__s20260819__0004.png,sceneC2,V,A2,5,A,2,0.998588,-13.5389,11.6475,61.7574,2.2154,0
depth,43,depth_s43,ON_NEG,on/sceneC2/L3__s20260819__0004.png,sceneC2,V,A3a,10,A,3a,0.998174,-13.5389,11.6475,61.7574,2.2154,0
depth,43,depth_s43,ON_NEG,on/sceneC2/L3__s20260819__0005.png,sceneC2,V,A2,5,A,2,0.720643,-13.9053,-4.7076,63.4803,4.5522,0
depth,43,depth_s43,ON_NEG,on/sceneC2/L3__s20260819__0005.png,sceneC2,V,B2,6,B,2,0.967747,-13.9053,-4.7076,63.4803,4.5522,0
depth,43,depth_s43,ON_NEG,on/sceneC2/L3__s20260819__0005.png,sceneC2,V,C2,7,C,2,0.988136,-13.9053,-4.7076,63.4803,4.5522,0
depth,43,depth_s43,ON_NEG,on/sceneC2/L3__s20260819__0005.png,sceneC2,V,D2,8,D,2,0.721446,-13.9053,-4.7076,63.4803,4.5522,0
depth,43,depth_s43,ON_NEG,on/sceneC2/L3__s20260819__0005.png,sceneC2,V,A3a,10,A,3a,0.944278,-13.9053,-4.7076,63.4803,4.5522,0
depth,43,depth_s43,ON_NEG,on/sceneC2/L3__s20260819__0006.png,sceneC2,V,C2,7,C,2,0.621312,-11.6055,-2.8331,61.0412,4.3157,0
depth,43,depth_s43,ON_NEG,on/sceneC2/L3__s20260819__0006.png,sceneC2,V,A3a,10,A,3a,0.945733,-11.6055,-2.8331,61.0412,4.3157,0
depth,43,depth_s43,ON_NEG,on/sceneC2/L7__s20260819__0001.png,sceneC2,V,D3b,18,D,3b,0.844723,-13.4518,-13.0389,63.5306,6.8638,0
depth,43,depth_s43,ON_NEG,on/sceneC2/L7__s20260819__0001.png,sceneC2,V,E3b,19,E,3b,0.738586,-13.4518,-13.0389,63.5306,6.8638,0
depth,43,depth_s43,ON_NEG,on/sceneC2/L7__s20260819__0004.png,sceneC2,V,B1,1,B,1,0.763667,-13.5389,11.6475,61.7574,2.2154,0
depth,43,depth_s43,ON_NEG,on/sceneC2/L7__s20260819__0004.png,sceneC2,V,C1,2,C,1,0.923234,-13.5389,11.6475,61.7574,2.2154,0
depth,43,depth_s43,ON_NEG,on/sceneC2/L7__s20260819__0004.png,sceneC2,V,D1,3,D,1,0.934089,-13.5389,11.6475,61.7574,2.2154,0
depth,43,depth_s43,ON_NEG,on/sceneC2/L7__s20260819__0004.png,sceneC2,V,A2,5,A,2,0.998588,-13.5389,11.6475,61.7574,2.2154,0
depth,43,depth_s43,ON_NEG,on/sceneC2/L7__s20260819__0004.png,sceneC2,V,A3a,10,A,3a,0.998174,-13.5389,11.6475,61.7574,2.2154,0
depth,43,depth_s43,ON_NEG,on/sceneC2/L7__s20260819__0005.png,sceneC2,V,A2,5,A,2,0.720643,-13.9053,-4.7076,63.4803,4.5522,0
depth,43,depth_s43,ON_NEG,on/sceneC2/L7__s20260819__0005.png,sceneC2,V,B2,6,B,2,0.967747,-13.9053,-4.7076,63.4803,4.5522,0
depth,43,depth_s43,ON_NEG,on/sceneC2/L7__s20260819__0005.png,sceneC2,V,C2,7,C,2,0.988136,-13.9053,-4.7076,63.4803,4.5522,0
depth,43,depth_s43,ON_NEG,on/sceneC2/L7__s20260819__0005.png,sceneC2,V,D2,8,D,2,0.721446,-13.9053,-4.7076,63.4803,4.5522,0
