arm,frame_id,scene_id,band_round,toggle_state,tier,cell,cell_idx,n_px,n_px_ground,frame_lum_median,frame_lum_median_all,lum_mean,lum_median,lum_p10,lum_std,line_frac,grad_p90,lum_median_ground,line_frac_ground,cue_px_install,cue_px_ground,cue_px_shadow,cue_keys
A,b2/on/sceneN11/L0__s20260824__0006.png,sceneN11,b2,on,none_in_fov,C2,7,5310,5310,124.551,124.067,125.5466,125.622,118.252,5.931,0.0056,45.0697,125.622,0.0056,0,91,0,Jt:91
A,b2/on/sceneN11/L0__s20260824__0006.png,sceneN11,b2,on,none_in_fov,D2,8,5318,5318,124.551,124.067,125.8477,126.067,118.2307,6.0672,0.0053,44.8867,126.067,0.0053,0,93,0,Jt:93
A,b2/on/sceneN11/L0__s20260824__0006.png,sceneN11,b2,on,none_in_fov,E2,9,5205,5205,124.551,124.067,125.9908,126.252,118.4542,6.107,0.0063,44.4412,126.252,0.0063,0,106,0,Jt:106
A,b2/on/sceneN11/L0__s20260824__0006.png,sceneN11,b2,on,none_in_fov,A3a,10,5275,5275,124.551,124.067,127.0168,127.138,122.366,3.7517,0.0011,28.1101,127.138,0.0011,0,19,0,Jt:17|Rm:2
A,b2/on/sceneN11/L0__s20260824__0006.png,sceneN11,b2,on,none_in_fov,B3a,11,4257,4257,124.551,124.067,124.975,124.953,120.252,3.9325,0.0,27.7484,124.953,0.0,0,18,0,Jt:18
A,b2/on/sceneN11/L0__s20260824__0006.png,sceneN11,b2,on,none_in_fov,C3a,12,3967,3967,124.551,124.067,124.7554,124.594,119.551,3.9494,0.0,28.2724,124.594,0.0,0,8,0,Jt:8
A,b2/on/sceneN11/L0__s20260824__0006.png,sceneN11,b2,on,none_in_fov,D3a,13,4252,4252,124.551,124.067,121.99,124.252,112.983,10.9822,0.0306,34.1746,124.252,0.0306,0,543,0,Jt:18|Mh:525
A,b2/on/sceneN11/L0__s20260824__0006.png,sceneN11,b2,on,none_in_fov,E3a,14,5275,5275,124.551,124.067,114.2871,124.252,70.2454,30.4353,0.0973,104.867,124.252,0.0973,0,72,0,Jt:7|Mh:5|Rm:60
A,b2/on/sceneN11/L0__s20260824__0006.png,sceneN11,b2,on,none_in_fov,A3b,15,3527,3527,124.551,124.067,106.0262,121.594,35.97,42.8257,0.2254,200.0245,121.594,0.2254,1162,205,0,Rm:205|V:1162
A,b2/on/sceneN11/L0__s20260824__0006.png,sceneN11,b2,on,none_in_fov,B3b,16,2471,2471,124.551,124.067,122.5093,122.665,118.48,4.0249,0.0,25.231,122.665,0.0,0,110,0,Jt:13|Mh:97
A,b2/on/sceneN11/L0__s20260824__0006.png,sceneN11,b2,on,none_in_fov,C3b,17,2272,2272,124.551,124.067,122.459,122.366,119.181,2.7023,0.0,21.5164,122.366,0.0,0,6,0,Jt:6
A,b2/on/sceneN11/L0__s20260824__0006.png,sceneN11,b2,on,none_in_fov,D3b,18,2488,2469,124.551,124.067,104.0313,121.252,33.228,36.5094,0.2154,194.3249,121.252,0.2163,0,24,19,Jt:6|Rm:18|Sh:19
A,b2/on/sceneN11/L0__s20260824__0006.png,sceneN11,b2,on,none_in_fov,E3b,19,3186,3071,124.551,124.067,61.5256,73.1445,12.559,38.9011,0.3158,240.3977,75.0,0.3253,0,184,115,Jt:1|Rm:183|Sh:115
A,b2/on/sceneN11/L0__s20260824__0007.png,sceneN11,b2,on,none_in_fov,A1,0,10777,10777,122.295,120.594,127.1357,126.811,111.964,12.0771,0.0005,101.4729,126.811,0.0005,0,0,0,
A,b2/on/sceneN11/L0__s20260824__0007.png,sceneN11,b2,on,none_in_fov,B1,1,10211,10211,122.295,120.594,126.9416,127.181,109.85,13.1633,0.0,113.9056,127.181,0.0,0,0,0,
A,b2/on/sceneN11/L0__s20260824__0007.png,sceneN11,b2,on,none_in_fov,C1,2,9898,9898,122.295,120.594,122.2314,123.964,101.3576,15.8662,0.0002,143.1901,123.964,0.0002,0,0,0,
A,b2/on/sceneN11/L0__s20260824__0007.png,sceneN11,b2,on,none_in_fov,D1,3,10125,10125,122.295,120.594,122.4104,124.181,100.6304,17.1744,0.0015,150.3431,124.181,0.0015,0,0,0,
A,b2/on/sceneN11/L0__s20260824__0007.png,sceneN11,b2,on,none_in_fov,E1,4,10568,10568,122.295,120.594,125.3728,125.366,108.1373,13.7666,0.0203,110.0138,125.366,0.0203,0,0,0,
A,b2/on/sceneN11/L0__s20260824__0007.png,sceneN11,b2,on,none_in_fov,A2,5,7016,7016,122.295,120.594,132.899,124.551,116.295,29.4123,0.0688,61.0377,124.551,0.0688,0,899,0,Dr:311|Rm:588
A,b2/on/sceneN11/L0__s20260824__0007.png,sceneN11,b2,on,none_in_fov,B2,6,6341,6341,122.295,120.594,129.8297,121.252,109.594,31.4653,0.0729,69.1409,121.252,0.0729,0,939,0,Dr:377|Rm:562
A,b2/on/sceneN11/L0__s20260824__0007.png,sceneN11,b2,on,none_in_fov,C2,7,5943,5943,122.295,120.594,129.6696,121.181,108.826,31.4095,0.0794,73.521,121.181,0.0794,0,875,0,Dr:342|Rm:533
A,b2/on/sceneN11/L0__s20260824__0007.png,sceneN11,b2,on,none_in_fov,D2,8,6336,6336,122.295,120.594,131.3067,122.85,115.252,29.6272,0.0732,62.8465,122.85,0.0732,0,689,0,Dr:172|Rm:517
A,b2/on/sceneN11/L0__s20260824__0007.png,sceneN11,b2,on,none_in_fov,E2,9,6958,6958,122.295,120.594,130.3827,122.594,115.6437,27.6797,0.0664,59.9882,122.594,0.0664,0,524,0,Rm:524
A,b2/on/sceneN11/L0__s20260824__0007.png,sceneN11,b2,on,none_in_fov,A3a,10,1771,1771,122.295,120.594,118.0337,118.409,114.295,3.8324,0.0,31.2701,118.409,0.0,0,79,0,Dr:79
A,b2/on/sceneN11/L0__s20260824__0007.png,sceneN11,b2,on,none_in_fov,B3a,11,1683,1683,122.295,120.594,116.812,116.48,112.996,3.1044,0.0,24.7753,116.48,0.0,0,16,0,Jt:16
A,b2/on/sceneN11/L0__s20260824__0007.png,sceneN11,b2,on,none_in_fov,C3a,12,1568,1568,122.295,120.594,116.2999,116.48,113.067,4.8587,0.0134,26.3193,116.48,0.0134,0,21,0,Dr:6|Jt:15
A,b2/on/sceneN11/L0__s20260824__0007.png,sceneN11,b2,on,none_in_fov,D3a,13,1692,1692,122.295,120.594,111.9884,116.48,105.755,18.0654,0.1011,125.0648,116.48,0.1011,0,185,0,Dr:184|Rm:1
A,b2/on/sceneN11/L0__s20260824__0007.png,sceneN11,b2,on,none_in_fov,E3a,14,1750,1750,122.295,120.594,109.6684,116.181,67.4698,31.6899,0.2074,314.484,116.181,0.2074,0,618,0,Dr:322|Jt:15|Rm:126|Tg:155
A,b2/on/sceneN11/L0__s20260824__0007.png,sceneN11,b2,on,none_in_fov,A3b,15,989,989,122.295,120.594,116.3822,116.295,113.409,2.1998,0.0071,17.8001,116.295,0.0071,0,1,0,Rm:1
A,b2/on/sceneN11/L0__s20260824__0007.png,sceneN11,b2,on,none_in_fov,B3b,16,937,937,122.295,120.594,115.5998,115.295,113.181,2.1677,0.0,16.5486,115.295,0.0,0,0,0,
A,b2/on/sceneN11/L0__s20260824__0007.png,sceneN11,b2,on,none_in_fov,C3b,17,868,868,122.295,120.594,101.065,114.181,49.298,28.2632,0.2131,213.9273,114.181,0.2131,0,20,0,Jt:20
A,b2/on/sceneN11/L0__s20260824__0007.png,sceneN11,b2,on,none_in_fov,D3b,18,1133,1025,122.295,120.594,45.2032,33.74,12.673,33.2696,0.2886,297.6495,33.925,0.319,230,79,0,Dr:10|Rm:69|V:230
A,b2/on/sceneN11/L0__s20260824__0007.png,sceneN11,b2,on,none_in_fov,E3b,19,1304,1057,122.295,120.594,79.6388,71.829,20.0772,51.4141,0.4195,492.1011,68.299,0.3926,374,7,0,Rm:4|Tg:3|V:374
A,b2/on/sceneN11/L5__s20260824__0000.png,sceneN11,b2,on,none_in_fov,A1,0,0,0,80.0,78.299,,,,,,,,,0,0,0,
A,b2/on/sceneN11/L5__s20260824__0000.png,sceneN11,b2,on,none_in_fov,B1,1,0,0,80.0,78.299,,,,,,,,,0,0,0,
A,b2/on/sceneN11/L5__s20260824__0000.png,sceneN11,b2,on,none_in_fov,C1,2,0,0,80.0,78.299,,,,,,,,,0,0,0,
A,b2/on/sceneN11/L5__s20260824__0000.png,sceneN11,b2,on,none_in_fov,D1,3,0,0,80.0,78.299,,,,,,,,,0,0,0,
A,b2/on/sceneN11/L5__s20260824__0000.png,sceneN11,b2,on,none_in_fov,E1,4,0,0,80.0,78.299,,,,,,,,,0,0,0,
A,b2/on/sceneN11/L5__s20260824__0000.png,sceneN11,b2,on,none_in_fov,A2,5,8825,8825,80.0,78.299,102.6399,81.185,69.645,49.0928,0.0577,46.8655,81.185,0.0577,0,2503,0,Dr:889|Rm:1614
A,b2/on/sceneN11/L5__s20260824__0000.png,sceneN11,b2,on,none_in_fov,B2,6,8426,8426,80.0,78.299,101.4137,82.114,70.484,47.225,0.0522,48.6409,82.114,0.0522,0,2261,0,Dr:922|Rm:1339
A,b2/on/sceneN11/L5__s20260824__0000.png,sceneN11,b2,on,none_in_fov,C2,7,8330,8330,80.0,78.299,100.7382,81.701,70.873,46.7543,0.0574,54.157,81.701,0.0574,0,2301,0,Dr:950|Rm:1351
A,b2/on/sceneN11/L5__s20260824__0000.png,sceneN11,b2,on,none_in_fov,D2,8,8603,8603,80.0,78.299,101.6529,82.598,70.873,47.362,0.0428,47.9685,82.598,0.0428,0,2409,0,Dr:1019|Rm:1390
A,b2/on/sceneN11/L5__s20260824__0000.png,sceneN11,b2,on,none_in_fov,E2,9,9272,9272,80.0,78.299,104.7583,84.37,70.8356,47.8857,0.0634,52.595,84.37,0.0634,0,2811,0,Dr:1187|Rm:1624
A,b2/on/sceneN11/L5__s20260824__0000.png,sceneN11,b2,on,none_in_fov,A3a,10,4411,4411,80.0,78.299,73.5035,76.484,41.52,17.7002,0.0852,62.3804,76.484,0.0852,63,303,0,Dr:103|Jt:45|Rm:155|V:63
A,b2/on/sceneN11/L5__s20260824__0000.png,sceneN11,b2,on,none_in_fov,B3a,11,3580,3580,80.0,78.299,78.303,78.114,75.043,2.6349,0.0,18.4452,78.114,0.0,0,33,0,Jt:33
A,b2/on/sceneN11/L5__s20260824__0000.png,sceneN11,b2,on,none_in_fov,C3a,12,3331,3331,80.0,78.299,79.1334,79.0,75.228,3.1062,0.0,21.1254,79.0,0.0,0,0,0,
A,b2/on/sceneN11/L5__s20260824__0000.png,sceneN11,b2,on,none_in_fov,D3a,13,3586,3586,80.0,78.299,80.3035,80.114,77.0,2.7284,0.0,20.0165,80.114,0.0,0,0,0,
A,b2/on/sceneN11/L5__s20260824__0000.png,sceneN11,b2,on,none_in_fov,E3a,14,4437,4437,80.0,78.299,81.8852,81.886,78.299,2.8637,0.0,20.8745,81.886,0.0,0,59,0,Jt:59
A,b2/on/sceneN11/L5__s20260824__0000.png,sceneN11,b2,on,none_in_fov,A3b,15,3166,3045,80.0,78.299,26.8637,26.663,9.696,20.4193,0.1112,91.1887,26.663,0.1156,2366,127,0,Jt:15|Rm:112|V:2366
A,b2/on/sceneN11/L5__s20260824__0000.png,sceneN11,b2,on,none_in_fov,B3b,16,2077,2077,80.0,78.299,60.4727,72.228,38.118,18.488,0.0775,73.2104,72.228,0.0775,0,66,0,Jt:21|Rm:45
A,b2/on/sceneN11/L5__s20260824__0000.png,sceneN11,b2,on,none_in_fov,C3b,17,1942,1942,80.0,78.299,76.8809,76.929,74.043,2.119,0.0,14.6815,76.929,0.0,0,21,0,Jt:21
A,b2/on/sceneN11/L5__s20260824__0000.png,sceneN11,b2,on,none_in_fov,D3b,18,2092,2092,80.0,78.299,77.8993,77.929,75.413,1.9794,0.0,14.9995,77.929,0.0,0,16,0,Jt:16
A,b2/on/sceneN11/L5__s20260824__0000.png,sceneN11,b2,on,none_in_fov,E3b,19,2600,2600,80.0,78.299,77.8179,77.185,53.488,22.0543,0.1146,148.9834,77.185,0.1146,0,168,0,Dr:27|Jt:21|Rm:120
A,b2/on/sceneN11/L5__s20260824__0001.png,sceneN11,b2,on,none_in_fov,A1,0,0,0,40.89,41.89,,,,,,,,,0,0,0,
A,b2/on/sceneN11/L5__s20260824__0001.png,sceneN11,b2,on,none_in_fov,B1,1,0,0,40.89,41.89,,,,,,,,,0,0,0,
A,b2/on/sceneN11/L5__s20260824__0001.png,sceneN11,b2,on,none_in_fov,C1,2,0,0,40.89,41.89,,,,,,,,,0,0,0,
A,b2/on/sceneN11/L5__s20260824__0001.png,sceneN11,b2,on,none_in_fov,D1,3,0,0,40.89,41.89,,,,,,,,,0,0,0,
A,b2/on/sceneN11/L5__s20260824__0001.png,sceneN11,b2,on,none_in_fov,E1,4,0,0,40.89,41.89,,,,,,,,,0,0,0,
A,b2/on/sceneN11/L5__s20260824__0001.png,sceneN11,b2,on,none_in_fov,A2,5,10609,10609,40.89,41.89,43.1556,43.004,39.89,2.7088,0.0014,20.9276,43.004,0.0014,0,34,0,Jt:34
A,b2/on/sceneN11/L5__s20260824__0001.png,sceneN11,b2,on,none_in_fov,B2,6,9776,9776,40.89,41.89,42.7781,43.004,38.89,3.1541,0.0011,21.2309,43.004,0.0011,0,34,0,Jt:34
A,b2/on/sceneN11/L5__s20260824__0001.png,sceneN11,b2,on,none_in_fov,C2,7,9495,9495,40.89,41.89,40.3486,40.303,36.374,3.0039,0.0011,21.6649,40.303,0.0011,0,34,0,Jt:34
A,b2/on/sceneN11/L5__s20260824__0001.png,sceneN11,b2,on,none_in_fov,D2,8,9746,9746,40.89,41.89,39.459,39.705,36.004,2.7113,0.0002,19.824,39.705,0.0002,0,36,0,Jt:36
A,b2/on/sceneN11/L5__s20260824__0001.png,sceneN11,b2,on,none_in_fov,E2,9,10546,10546,40.89,41.89,38.6702,38.705,35.004,3.0348,0.0009,20.1278,38.705,0.0009,0,46,0,Jt:46
A,b2/on/sceneN11/L5__s20260824__0001.png,sceneN11,b2,on,none_in_fov,A3a,10,5145,5108,40.89,41.89,51.7954,45.89,19.762,26.1487,0.3551,144.4709,45.89,0.3557,2632,287,0,Jt:3|Rm:284|V:2632
A,b2/on/sceneN11/L5__s20260824__0001.png,sceneN11,b2,on,none_in_fov,B3a,11,3245,3245,40.89,41.89,46.2785,43.89,41.004,14.5071,0.0724,19.9588,43.89,0.0724,0,126,0,Jt:28|Rm:98
A,b2/on/sceneN11/L5__s20260824__0001.png,sceneN11,b2,on,none_in_fov,C3a,12,3063,3063,40.89,41.89,40.972,41.004,39.004,1.6927,0.0,12.1316,41.004,0.0,0,36,0,Jt:36
A,b2/on/sceneN11/L5__s20260824__0001.png,sceneN11,b2,on,none_in_fov,D3a,13,3281,3281,40.89,41.89,39.0956,39.004,36.118,2.2793,0.0,12.1145,39.004,0.0,0,33,0,Jt:33
A,b2/on/sceneN11/L5__s20260824__0001.png,sceneN11,b2,on,none_in_fov,E3a,14,4057,4057,40.89,41.89,35.5918,35.819,32.933,2.4244,0.0054,12.3331,35.819,0.0054,0,257,0,Jt:46|Mh:211
A,b2/on/sceneN11/L5__s20260824__0001.png,sceneN11,b2,on,none_in_fov,A3b,15,2834,1460,40.89,41.89,144.3316,187.587,74.0752,52.5773,0.144,68.4529,98.005,0.2719,1806,0,0,V:1806
A,b2/on/sceneN11/L5__s20260824__0001.png,sceneN11,b2,on,none_in_fov,B3b,16,2421,2337,40.89,41.89,46.9884,43.89,18.289,23.9827,0.4684,138.1595,43.303,0.4681,1793,85,0,Rm:85|V:1793
A,b2/on/sceneN11/L5__s20260824__0001.png,sceneN11,b2,on,none_in_fov,C3b,17,1837,1837,40.89,41.89,43.7836,42.004,39.118,11.8179,0.0746,18.236,42.004,0.0746,19,47,0,Jt:5|Rm:42|V:19
A,b2/on/sceneN11/L5__s20260824__0001.png,sceneN11,b2,on,none_in_fov,D3b,18,1954,1954,40.89,41.89,39.7546,39.819,36.933,2.1004,0.0,10.977,39.819,0.0,0,9,0,Jt:9
A,b2/on/sceneN11/L5__s20260824__0001.png,sceneN11,b2,on,none_in_fov,E3b,19,2415,2415,40.89,41.89,34.3898,34.047,31.118,2.6538,0.0,10.4301,34.047,0.0,0,17,0,Jt:9|Mh:8
A,b2/on/sceneN11/L5__s20260824__0002.png,sceneN11,b2,on,none_in_fov,A1,0,0,0,78.299,77.815,,,,,,,,,0,0,0,
A,b2/on/sceneN11/L5__s20260824__0002.png,sceneN11,b2,on,none_in_fov,B1,1,0,0,78.299,77.815,,,,,,,,,0,0,0,
A,b2/on/sceneN11/L5__s20260824__0002.png,sceneN11,b2,on,none_in_fov,C1,2,0,0,78.299,77.815,,,,,,,,,0,0,0,
A,b2/on/sceneN11/L5__s20260824__0002.png,sceneN11,b2,on,none_in_fov,D1,3,0,0,78.299,77.815,,,,,,,,,0,0,0,
A,b2/on/sceneN11/L5__s20260824__0002.png,sceneN11,b2,on,none_in_fov,E1,4,0,0,78.299,77.815,,,,,,,,,0,0,0,
A,b2/on/sceneN11/L5__s20260824__0002.png,sceneN11,b2,on,none_in_fov,A2,5,8093,8093,78.299,77.815,79.2554,79.0,73.0,5.2503,0.0001,37.8809,79.0,0.0001,0,0,0,
A,b2/on/sceneN11/L5__s20260824__0002.png,sceneN11,b2,on,none_in_fov,B2,6,7718,7718,78.299,77.815,80.4933,80.0,74.0,5.7763,0.0,37.9985,80.0,0.0,0,0,0,
A,b2/on/sceneN11/L5__s20260824__0002.png,sceneN11,b2,on,none_in_fov,C2,7,7621,7621,78.299,77.815,80.4073,79.957,73.0,6.3651,0.0,45.1357,79.957,0.0,0,0,0,
A,b2/on/sceneN11/L5__s20260824__0002.png,sceneN11,b2,on,none_in_fov,D2,8,7924,7924,78.299,77.815,80.6395,80.185,74.701,5.052,0.0001,36.7754,80.185,0.0001,0,0,0,
A,b2/on/sceneN11/L5__s20260824__0002.png,sceneN11,b2,on,none_in_fov,E2,9,8374,8374,78.299,77.815,83.3419,83.185,77.185,4.8863,0.0001,35.9352,83.185,0.0001,0,0,0,
A,b2/on/sceneN11/L5__s20260824__0002.png,sceneN11,b2,on,none_in_fov,A3a,10,2824,2824,78.299,77.815,75.6645,75.701,72.228,2.718,0.0021,19.174,75.701,0.0021,0,56,0,Jt:56
A,b2/on/sceneN11/L5__s20260824__0002.png,sceneN11,b2,on,none_in_fov,B3a,11,2354,2354,78.299,77.815,76.1465,76.0,73.0,2.5281,0.0,19.1624,76.0,0.0,0,52,0,Jt:52
A,b2/on/sceneN11/L5__s20260824__0002.png,sceneN11,b2,on,none_in_fov,C3a,12,2166,2166,78.299,77.815,76.1094,76.0,73.114,2.5349,0.0,18.5524,76.0,0.0,0,44,0,Jt:44
A,b2/on/sceneN11/L5__s20260824__0002.png,sceneN11,b2,on,none_in_fov,D3a,13,2336,2336,78.299,77.815,77.1661,77.228,73.114,4.2133,0.0111,25.9295,77.228,0.0111,0,228,0,Jt:38|Mh:190
A,b2/on/sceneN11/L5__s20260824__0002.png,sceneN11,b2,on,none_in_fov,E3a,14,2959,2772,78.299,77.815,79.4827,78.071,74.0,17.4653,0.0838,132.0376,78.157,0.0689,0,137,187,Jt:38|Rm:84|Sh:187|Tg:15
A,b2/on/sceneN11/L5__s20260824__0002.png,sceneN11,b2,on,none_in_fov,A3b,15,1999,1998,78.299,77.815,47.7969,41.434,13.6562,25.4682,0.2346,128.6679,41.4555,0.2347,664,102,0,Jt:16|Rm:86|V:664
A,b2/on/sceneN11/L5__s20260824__0002.png,sceneN11,b2,on,none_in_fov,B3b,16,1318,1318,78.299,77.815,74.2002,74.043,71.929,2.2877,0.0,16.274,74.043,0.0,0,47,0,Jt:9|Mh:38
A,b2/on/sceneN11/L5__s20260824__0002.png,sceneN11,b2,on,none_in_fov,C3b,17,1234,1234,78.299,77.815,74.8066,74.929,72.815,1.7374,0.0,12.1234,74.929,0.0,0,9,0,Jt:9
A,b2/on/sceneN11/L5__s20260824__0002.png,sceneN11,b2,on,none_in_fov,D3b,18,1302,1302,78.299,77.815,75.7245,74.886,72.9361,8.239,0.0307,13.8564,74.886,0.0307,0,24,0,Jt:10|Rm:14
A,b2/on/sceneN11/L5__s20260824__0002.png,sceneN11,b2,on,none_in_fov,E3b,19,1554,1554,78.299,77.815,67.6686,56.488,52.488,25.7562,0.2001,271.927,56.488,0.2001,0,95,0,Jt:6|Rm:89
A,b2/on/sceneN11/L5__s20260824__0003.png,sceneN11,b2,on,none_in_fov,A1,0,3520,3520,80.114,80.669,114.1623,87.071,68.6257,55.5937,0.077,106.5907,87.071,0.077,0,919,0,Rm:919
A,b2/on/sceneN11/L5__s20260824__0003.png,sceneN11,b2,on,none_in_fov,B1,1,3795,3795,80.114,80.669,126.2136,90.957,68.815,61.136,0.0669,110.5511,90.957,0.0669,0,1363,0,Rm:1363
A,b2/on/sceneN11/L5__s20260824__0003.png,sceneN11,b2,on,none_in_fov,C1,2,3601,3601,80.114,80.669,119.6174,87.772,68.815,58.9747,0.0655,103.0976,87.772,0.0655,0,1110,0,Rm:1110
A,b2/on/sceneN11/L5__s20260824__0003.png,sceneN11,b2,on,none_in_fov,D1,3,3007,3007,80.114,80.669,96.8916,85.929,71.413,37.8982,0.0519,90.068,85.929,0.0519,0,308,0,Rm:308
A,b2/on/sceneN11/L5__s20260824__0003.png,sceneN11,b2,on,none_in_fov,E1,4,1578,1578,80.114,80.669,82.5712,82.185,72.0,8.5924,0.0038,62.528,82.185,0.0038,0,0,0,
A,b2/on/sceneN11/L5__s20260824__0003.png,sceneN11,b2,on,none_in_fov,A2,5,12713,12713,80.114,80.669,98.4071,80.0,71.886,46.1327,0.0205,45.2988,80.0,0.0205,0,3033,0,Dr:1116|Jt:29|Rm:1888
A,b2/on/sceneN11/L5__s20260824__0003.png,sceneN11,b2,on,none_in_fov,B2,6,10381,10381,80.114,80.669,91.9943,79.555,71.815,38.7259,0.0233,50.0057,79.555,0.0233,0,1959,0,Dr:933|Jt:28|Rm:998
A,b2/on/sceneN11/L5__s20260824__0003.png,sceneN11,b2,on,none_in_fov,C2,7,9745,9745,80.114,80.669,95.2074,80.886,72.716,41.1601,0.0232,47.0164,80.886,0.0232,0,2016,0,Dr:890|Jt:28|Rm:1098
A,b2/on/sceneN11/L5__s20260824__0003.png,sceneN11,b2,on,none_in_fov,D2,8,10412,10412,80.114,80.669,105.554,83.0,74.2,49.8534,0.0301,39.8162,83.0,0.0301,0,2849,0,Dr:869|Jt:26|Rm:1954
A,b2/on/sceneN11/L5__s20260824__0003.png,sceneN11,b2,on,none_in_fov,E2,9,12791,12791,80.114,80.669,108.8162,86.185,74.783,49.9892,0.044,49.8827,86.185,0.044,0,3617,0,Dr:1054|Rm:2563
A,b2/on/sceneN11/L5__s20260824__0003.png,sceneN11,b2,on,none_in_fov,A3a,10,3810,3810,80.114,80.669,52.7026,43.004,39.118,16.128,0.047,29.1532,43.004,0.047,0,14,0,Jt:14
A,b2/on/sceneN11/L5__s20260824__0003.png,sceneN11,b2,on,none_in_fov,B3a,11,3101,3101,80.114,80.669,74.4228,76.228,70.0,9.1009,0.0052,23.9476,76.228,0.0052,0,11,0,Jt:11
A,b2/on/sceneN11/L5__s20260824__0003.png,sceneN11,b2,on,none_in_fov,C3a,12,2888,2888,80.114,80.669,78.373,78.114,75.114,2.6638,0.0,18.8412,78.114,0.0,0,12,0,Jt:12
A,b2/on/sceneN11/L5__s20260824__0003.png,sceneN11,b2,on,none_in_fov,D3a,13,3093,3093,80.114,80.669,80.3742,80.185,76.929,2.8135,0.0,18.6248,80.185,0.0,0,6,0,Jt:6
A,b2/on/sceneN11/L5__s20260824__0003.png,sceneN11,b2,on,none_in_fov,E3a,14,3890,3785,80.114,80.669,86.7691,81.555,53.673,30.0811,0.1357,244.1908,81.299,0.1247,191,233,0,Jt:25|Rm:208|V:191
A,b2/on/sceneN11/L5__s20260824__0003.png,sceneN11,b2,on,none_in_fov,A3b,15,2234,2234,80.114,80.669,38.9045,37.933,35.232,7.1673,0.0313,11.6291,37.933,0.0313,0,51,0,Jt:19|Rm:32
A,b2/on/sceneN11/L5__s20260824__0003.png,sceneN11,b2,on,none_in_fov,B3b,16,1816,1816,80.114,80.669,62.9973,72.815,39.819,15.7118,0.0,21.888,72.815,0.0,0,18,0,Jt:18
A,b2/on/sceneN11/L5__s20260824__0003.png,sceneN11,b2,on,none_in_fov,C3b,17,1693,1693,80.114,80.669,75.7628,75.929,73.228,2.472,0.0024,15.7486,75.929,0.0024,0,60,0,Jt:18|Mh:42
A,b2/on/sceneN11/L5__s20260824__0003.png,sceneN11,b2,on,none_in_fov,D3b,18,1820,1818,80.114,80.669,77.2474,75.185,54.488,23.5348,0.1599,255.9174,75.185,0.1601,0,174,2,Dr:14|Jt:12|Rm:103|Sh:2|Tg:45
A,b2/on/sceneN11/L5__s20260824__0003.png,sceneN11,b2,on,none_in_fov,E3b,19,2273,1919,80.114,80.669,79.0863,55.559,47.744,41.6921,0.216,273.1241,54.374,0.1183,431,28,0,Rm:28|V:431
A,b2/on/sceneN11/L5__s20260824__0004.png,sceneN11,b2,on,none_in_fov,A1,0,384,384,39.933,41.52,42.3792,42.004,37.075,4.1923,0.0052,31.5055,42.004,0.0052,0,11,0,Jt:11
A,b2/on/sceneN11/L5__s20260824__0004.png,sceneN11,b2,on,none_in_fov,B1,1,1359,1359,39.933,41.52,40.2673,40.004,35.161,3.9891,0.0088,31.7043,40.004,0.0088,0,84,0,Jt:84
A,b2/on/sceneN11/L5__s20260824__0004.png,sceneN11,b2,on,none_in_fov,C1,2,1651,1651,39.933,41.52,41.2103,41.004,36.161,3.9837,0.0242,33.2094,41.004,0.0242,0,80,0,Jt:80
A,b2/on/sceneN11/L5__s20260824__0004.png,sceneN11,b2,on,none_in_fov,D1,3,1473,1473,39.933,41.52,41.3389,41.004,36.1976,3.8038,0.036,31.1137,41.004,0.036,0,87,0,Jt:87
A,b2/on/sceneN11/L5__s20260824__0004.png,sceneN11,b2,on,none_in_fov,E1,4,580,580,39.933,41.52,39.3837,39.118,34.8786,3.6068,0.0293,30.0432,39.118,0.0293,0,8,0,Jt:8
A,b2/on/sceneN11/L5__s20260824__0004.png,sceneN11,b2,on,none_in_fov,A2,5,10494,10494,39.933,41.52,42.7258,42.89,39.004,2.921,0.0084,22.6156,42.89,0.0084,0,88,0,Jt:88
A,b2/on/sceneN11/L5__s20260824__0004.png,sceneN11,b2,on,none_in_fov,B2,6,8544,8544,39.933,41.52,40.9919,41.004,37.189,2.8967,0.0006,21.6035,41.004,0.0006,0,33,0,Jt:33
A,b2/on/sceneN11/L5__s20260824__0004.png,sceneN11,b2,on,none_in_fov,C2,7,7940,7940,39.933,41.52,41.12,40.933,37.89,2.8091,0.0001,19.4252,40.933,0.0001,0,27,0,Jt:27
A,b2/on/sceneN11/L5__s20260824__0004.png,sceneN11,b2,on,none_in_fov,D2,8,8562,8562,39.933,41.52,39.4333,39.004,35.705,3.1707,0.0009,19.148,39.004,0.0009,0,47,0,Jt:47
A,b2/on/sceneN11/L5__s20260824__0004.png,sceneN11,b2,on,none_in_fov,E2,9,10592,10592,39.933,41.52,36.7468,36.303,33.004,3.1333,0.0057,20.8417,36.303,0.0057,0,90,0,Jt:90
A,b2/on/sceneN11/L5__s20260824__0004.png,sceneN11,b2,on,none_in_fov,A3a,10,2810,2810,39.933,41.52,47.5654,42.004,39.89,16.5693,0.1103,39.4045,42.004,0.1103,0,88,0,Jt:59|Rm:29
A,b2/on/sceneN11/L5__s20260824__0004.png,sceneN11,b2,on,none_in_fov,B3a,11,2253,2253,39.933,41.52,40.4115,40.705,38.004,1.9541,0.0018,13.0413,40.705,0.0018,0,3,0,Jt:3
