model,seed,run,stratum,frame_id,scene_id,tier,cell,cell_idx,sector,band,score,cam_pitch,cam_yaw,cam_hfov,cam_d,cell_int_px
resnet50,44,resnet50_s44,OFF,off/scene15/L7__s20260820__0007.png::boost_e,scene15,off,B3b,16,B,3b,0.548944,-9.4753,-12.4083,62.4936,8.3783,0
resnet50,44,resnet50_s44,OFF,off/scene18/L5__s20260820__0005.png::boost_e,scene18,off,C3a,12,C,3a,0.664782,-10.8924,-2.0965,60.6044,6.3047,0
resnet50,44,resnet50_s44,OFF,off/scene18/L5__s20260820__0006.png::boost_e,scene18,off,C3a,12,C,3a,0.652849,-9.0932,1.6737,60.8772,6.4479,0
resnet50,44,resnet50_s44,OFF,off/scene05/L0__s20260821__0006.png::boost_e2,scene05,off,C3a,12,C,3a,0.55555,-4.6329,-0.5322,62.7745,5.8797,0
resnet50,44,resnet50_s44,OFF,off/scene05/L0__s20260821__0006.png::boost_e2,scene05,off,A3b,15,A,3b,0.850049,-4.6329,-0.5322,62.7745,5.8797,0
resnet50,44,resnet50_s44,OFF,off/scene05/L0__s20260821__0006.png::boost_e2,scene05,off,B3b,16,B,3b,0.717901,-4.6329,-0.5322,62.7745,5.8797,0
resnet50,44,resnet50_s44,OFF,off/scene05/L0__s20260821__0006.png::boost_e2,scene05,off,C3b,17,C,3b,0.726531,-4.6329,-0.5322,62.7745,5.8797,0
resnet50,44,resnet50_s44,OFF,off/scene05/L0__s20260821__0006.png::boost_e2,scene05,off,D3b,18,D,3b,0.541974,-4.6329,-0.5322,62.7745,5.8797,0
resnet50,44,resnet50_s44,OFF,off/scene05/L0__s20260821__0006.png::boost_e2,scene05,off,E3b,19,E,3b,0.764181,-4.6329,-0.5322,62.7745,5.8797,0
resnet50,44,resnet50_s44,OFF,off/scene05/L0__s20260821__0007.png::boost_e2,scene05,off,B3a,11,B,3a,0.540355,-3.79,-2.1479,63.1629,5.4524,0
resnet50,44,resnet50_s44,OFF,off/scene05/L0__s20260821__0007.png::boost_e2,scene05,off,C3a,12,C,3a,0.812425,-3.79,-2.1479,63.1629,5.4524,0
resnet50,44,resnet50_s44,OFF,off/scene05/L0__s20260821__0007.png::boost_e2,scene05,off,D3a,13,D,3a,0.708197,-3.79,-2.1479,63.1629,5.4524,0
resnet50,44,resnet50_s44,OFF,off/scene05/L0__s20260821__0007.png::boost_e2,scene05,off,E3a,14,E,3a,0.584408,-3.79,-2.1479,63.1629,5.4524,0
resnet50,44,resnet50_s44,OFF,off/scene05/L0__s20260821__0007.png::boost_e2,scene05,off,A3b,15,A,3b,0.936412,-3.79,-2.1479,63.1629,5.4524,0
resnet50,44,resnet50_s44,OFF,off/scene05/L0__s20260821__0007.png::boost_e2,scene05,off,B3b,16,B,3b,0.812063,-3.79,-2.1479,63.1629,5.4524,0
resnet50,44,resnet50_s44,OFF,off/scene05/L0__s20260821__0007.png::boost_e2,scene05,off,C3b,17,C,3b,0.865535,-3.79,-2.1479,63.1629,5.4524,0
resnet50,44,resnet50_s44,OFF,off/scene05/L0__s20260821__0007.png::boost_e2,scene05,off,D3b,18,D,3b,0.756965,-3.79,-2.1479,63.1629,5.4524,0
resnet50,44,resnet50_s44,OFF,off/scene05/L0__s20260821__0007.png::boost_e2,scene05,off,E3b,19,E,3b,0.927575,-3.79,-2.1479,63.1629,5.4524,0
resnet50,44,resnet50_s44,OFF,off/scene05/L5__s20260821__0000.png::boost_e2,scene05,off,C3b,17,C,3b,0.504791,-9.2269,3.34,61.3567,7.9689,0
resnet50,44,resnet50_s44,OFF,off/scene05/L5__s20260821__0002.png::boost_e2,scene05,off,A3b,15,A,3b,0.50716,-15.7704,1.4372,61.5149,5.9617,0
resnet50,44,resnet50_s44,OFF,off/scene05/L5__s20260821__0002.png::boost_e2,scene05,off,E3b,19,E,3b,0.590295,-15.7704,1.4372,61.5149,5.9617,0
resnet50,44,resnet50_s44,OFF,off/scene05/L5__s20260821__0006.png::boost_e2,scene05,off,A3b,15,A,3b,0.791839,-4.6329,-0.5322,62.7745,5.8797,0
resnet50,44,resnet50_s44,OFF,off/scene05/L5__s20260821__0006.png::boost_e2,scene05,off,B3b,16,B,3b,0.759162,-4.6329,-0.5322,62.7745,5.8797,0
resnet50,44,resnet50_s44,OFF,off/scene05/L5__s20260821__0006.png::boost_e2,scene05,off,C3b,17,C,3b,0.805485,-4.6329,-0.5322,62.7745,5.8797,0
resnet50,44,resnet50_s44,OFF,off/scene05/L5__s20260821__0006.png::boost_e2,scene05,off,D3b,18,D,3b,0.609526,-4.6329,-0.5322,62.7745,5.8797,0
resnet50,44,resnet50_s44,OFF,off/scene05/L5__s20260821__0006.png::boost_e2,scene05,off,E3b,19,E,3b,0.713276,-4.6329,-0.5322,62.7745,5.8797,0
resnet50,44,resnet50_s44,OFF,off/scene05/L5__s20260821__0007.png::boost_e2,scene05,off,A3b,15,A,3b,0.52249,-3.79,-2.1479,63.1629,5.4524,0
resnet50,44,resnet50_s44,OFF,off/scene05/L5__s20260821__0007.png::boost_e2,scene05,off,C3b,17,C,3b,0.59842,-3.79,-2.1479,63.1629,5.4524,0
resnet50,44,resnet50_s44,OFF,off/scene05/L5__s20260821__0007.png::boost_e2,scene05,off,E3b,19,E,3b,0.636502,-3.79,-2.1479,63.1629,5.4524,0
resnet50,44,resnet50_s44,OFF,off/scene05/L7__s20260821__0004.png::boost_e2,scene05,off,B3a,11,B,3a,0.62672,-5.7278,-7.1228,63.154,4.5329,0
resnet50,44,resnet50_s44,OFF,off/scene05/L7__s20260821__0004.png::boost_e2,scene05,off,C3a,12,C,3a,0.643087,-5.7278,-7.1228,63.154,4.5329,0
resnet50,44,resnet50_s44,OFF,off/scene05/L7__s20260821__0004.png::boost_e2,scene05,off,A3b,15,A,3b,0.776066,-5.7278,-7.1228,63.154,4.5329,0
resnet50,44,resnet50_s44,OFF,off/scene05/L7__s20260821__0004.png::boost_e2,scene05,off,B3b,16,B,3b,0.688488,-5.7278,-7.1228,63.154,4.5329,0
resnet50,44,resnet50_s44,OFF,off/scene05/L7__s20260821__0004.png::boost_e2,scene05,off,C3b,17,C,3b,0.735694,-5.7278,-7.1228,63.154,4.5329,0
resnet50,44,resnet50_s44,OFF,off/scene05/L7__s20260821__0006.png::boost_e2,scene05,off,A3b,15,A,3b,0.756802,-4.6329,-0.5322,62.7745,5.8797,0
resnet50,44,resnet50_s44,OFF,off/scene05/L7__s20260821__0006.png::boost_e2,scene05,off,B3b,16,B,3b,0.647883,-4.6329,-0.5322,62.7745,5.8797,0
resnet50,44,resnet50_s44,OFF,off/scene05/L7__s20260821__0006.png::boost_e2,scene05,off,C3b,17,C,3b,0.583175,-4.6329,-0.5322,62.7745,5.8797,0
resnet50,44,resnet50_s44,OFF,off/scene05/L7__s20260821__0006.png::boost_e2,scene05,off,E3b,19,E,3b,0.701902,-4.6329,-0.5322,62.7745,5.8797,0
resnet50,44,resnet50_s44,OFF,off/scene18/L5__s20260821__0002.png::boost_e2,scene18,off,C3a,12,C,3a,0.802422,-8.9683,14.9838,61.9861,5.8493,0
resnet50,44,resnet50_s44,OFF,off/scene18/L5__s20260821__0002.png::boost_e2,scene18,off,D3a,13,D,3a,0.886507,-8.9683,14.9838,61.9861,5.8493,0
resnet50,44,resnet50_s44,OFF,off/scene18/L5__s20260821__0002.png::boost_e2,scene18,off,E3a,14,E,3a,0.883613,-8.9683,14.9838,61.9861,5.8493,0
resnet50,44,resnet50_s44,OFF,off/scene18/L5__s20260821__0002.png::boost_e2,scene18,off,E3b,19,E,3b,0.567614,-8.9683,14.9838,61.9861,5.8493,0
resnet50,44,resnet50_s44,OFF,off/scene18/L5__s20260821__0004.png::boost_e2,scene18,off,B3a,11,B,3a,0.691541,-5.9762,12.1226,62.7369,6.2891,0
resnet50,44,resnet50_s44,OFF,off/scene18/L5__s20260821__0004.png::boost_e2,scene18,off,C3a,12,C,3a,0.88909,-5.9762,12.1226,62.7369,6.2891,0
resnet50,44,resnet50_s44,OFF,off/scene18/L5__s20260821__0004.png::boost_e2,scene18,off,D3a,13,D,3a,0.93302,-5.9762,12.1226,62.7369,6.2891,0
resnet50,44,resnet50_s44,OFF,off/scene18/L5__s20260821__0004.png::boost_e2,scene18,off,E3a,14,E,3a,0.919524,-5.9762,12.1226,62.7369,6.2891,0
resnet50,44,resnet50_s44,OFF,off/scene18/L5__s20260821__0004.png::boost_e2,scene18,off,E3b,19,E,3b,0.764797,-5.9762,12.1226,62.7369,6.2891,0
resnet50,44,resnet50_s44,OFF,off/scene18/L5__s20260821__0005.png::boost_e2,scene18,off,C3a,12,C,3a,0.51659,-9.7583,2.6568,60.7358,7.2478,0
resnet50,44,resnet50_s44,OFF,off/scene18/L5__s20260821__0005.png::boost_e2,scene18,off,D3a,13,D,3a,0.584759,-9.7583,2.6568,60.7358,7.2478,0
resnet50,44,resnet50_s44,OFF,off/scene18/L5__s20260821__0005.png::boost_e2,scene18,off,E3a,14,E,3a,0.534762,-9.7583,2.6568,60.7358,7.2478,0
resnet50,44,resnet50_s44,OFF,off/scene18/L5__s20260821__0007.png::boost_e2,scene18,off,C3a,12,C,3a,0.561817,-10.8723,-9.5014,63.9457,6.7865,0
resnet50,44,resnet50_s44,OFF,off/scene18/L5__s20260821__0007.png::boost_e2,scene18,off,D3a,13,D,3a,0.56912,-10.8723,-9.5014,63.9457,6.7865,0
resnet50,44,resnet50_s44,OFF,off/scene18/L5__s20260821__0007.png::boost_e2,scene18,off,E3a,14,E,3a,0.503432,-10.8723,-9.5014,63.9457,6.7865,0
resnet50,44,resnet50_s44,OFF,off/scene18/L7__s20260821__0002.png::boost_e2,scene18,off,D3a,13,D,3a,0.603404,-8.9683,14.9838,61.9861,5.8493,0
resnet50,44,resnet50_s44,OFF,off/scene18/L7__s20260821__0002.png::boost_e2,scene18,off,E3a,14,E,3a,0.602947,-8.9683,14.9838,61.9861,5.8493,0
resnet50,44,resnet50_s44,ON_NEG,on/scene05/L0__s20260819__0001.png,scene05,V,C3a,12,C,3a,0.640062,-15.173,12.161,60.0807,9.829,0
resnet50,44,resnet50_s44,ON_NEG,on/scene05/L0__s20260819__0001.png,scene05,V,D3a,13,D,3a,0.800061,-15.173,12.161,60.0807,9.829,0
resnet50,44,resnet50_s44,ON_NEG,on/scene05/L0__s20260819__0001.png,scene05,V,E3a,14,E,3a,0.588318,-15.173,12.161,60.0807,9.829,0
resnet50,44,resnet50_s44,ON_NEG,on/scene05/L5__s20260819__0001.png,scene05,V,D3a,13,D,3a,0.530677,-15.173,12.161,60.0807,9.829,0
resnet50,44,resnet50_s44,ON_NEG,on/scene05/L5__s20260819__0002.png,scene05,V,B3a,11,B,3a,0.682816,-10.3814,-5.3811,61.849,10.1547,0
resnet50,44,resnet50_s44,ON_NEG,on/scene05/L5__s20260819__0002.png,scene05,V,C3a,12,C,3a,0.55477,-10.3814,-5.3811,61.849,10.1547,0
resnet50,44,resnet50_s44,ON_NEG,on/scene05/L5__s20260819__0002.png,scene05,V,D3a,13,D,3a,0.650047,-10.3814,-5.3811,61.849,10.1547,0
resnet50,44,resnet50_s44,ON_NEG,on/scene05/L7__s20260819__0001.png,scene05,V,C3a,12,C,3a,0.732901,-15.173,12.161,60.0807,9.829,0
resnet50,44,resnet50_s44,ON_NEG,on/scene05/L7__s20260819__0001.png,scene05,V,D3a,13,D,3a,0.907503,-15.173,12.161,60.0807,9.829,0
resnet50,44,resnet50_s44,ON_NEG,on/scene05/L7__s20260819__0001.png,scene05,V,E3a,14,E,3a,0.72798,-15.173,12.161,60.0807,9.829,0
resnet50,44,resnet50_s44,ON_NEG,on/scene07/L0__s20260819__0001.png,scene07,none_in_fov,C3a,12,C,3a,0.651936,-12.4971,7.4345,61.4783,11.6559,0
resnet50,44,resnet50_s44,ON_NEG,on/scene07/L0__s20260819__0001.png,scene07,none_in_fov,D3a,13,D,3a,0.545316,-12.4971,7.4345,61.4783,11.6559,0
resnet50,44,resnet50_s44,ON_NEG,on/scene07/L0__s20260819__0001.png,scene07,none_in_fov,B3b,16,B,3b,0.504624,-12.4971,7.4345,61.4783,11.6559,0
resnet50,44,resnet50_s44,ON_NEG,on/scene07/L0__s20260819__0001.png,scene07,none_in_fov,C3b,17,C,3b,0.965729,-12.4971,7.4345,61.4783,11.6559,0
resnet50,44,resnet50_s44,ON_NEG,on/scene07/L0__s20260819__0002.png,scene07,V,C3a,12,C,3a,0.561983,-7.922,-1.0116,61.5513,7.0947,0
resnet50,44,resnet50_s44,ON_NEG,on/scene07/L0__s20260819__0002.png,scene07,V,D3a,13,D,3a,0.59664,-7.922,-1.0116,61.5513,7.0947,0
resnet50,44,resnet50_s44,ON_NEG,on/scene07/L0__s20260819__0003.png,scene07,V,E2,9,E,2,0.558188,-9.8928,4.8712,61.7741,2.4361,0
resnet50,44,resnet50_s44,ON_NEG,on/scene07/L0__s20260819__0003.png,scene07,V,E3a,14,E,3a,0.791512,-9.8928,4.8712,61.7741,2.4361,0
resnet50,44,resnet50_s44,ON_NEG,on/scene07/L0__s20260819__0003.png,scene07,V,D3b,18,D,3b,0.94837,-9.8928,4.8712,61.7741,2.4361,0
resnet50,44,resnet50_s44,ON_NEG,on/scene07/L0__s20260819__0003.png,scene07,V,E3b,19,E,3b,0.939968,-9.8928,4.8712,61.7741,2.4361,0
resnet50,44,resnet50_s44,ON_NEG,on/scene07/L0__s20260819__0004.png,scene07,V,C3b,17,C,3b,0.518722,-12.8155,-12.0811,63.2809,3.8019,0
resnet50,44,resnet50_s44,ON_NEG,on/scene07/L0__s20260819__0007.png,scene07,V,C3b,17,C,3b,0.615882,-9.7299,-3.7756,59.9335,3.9995,0
resnet50,44,resnet50_s44,ON_NEG,on/scene07/L5__s20260819__0001.png,scene07,none_in_fov,B3a,11,B,3a,0.633205,-12.4971,7.4345,61.4783,11.6559,0
resnet50,44,resnet50_s44,ON_NEG,on/scene07/L5__s20260819__0001.png,scene07,none_in_fov,C3a,12,C,3a,0.773237,-12.4971,7.4345,61.4783,11.6559,0
resnet50,44,resnet50_s44,ON_NEG,on/scene07/L5__s20260819__0001.png,scene07,none_in_fov,D3a,13,D,3a,0.7211,-12.4971,7.4345,61.4783,11.6559,0
resnet50,44,resnet50_s44,ON_NEG,on/scene07/L5__s20260819__0001.png,scene07,none_in_fov,B3b,16,B,3b,0.543743,-12.4971,7.4345,61.4783,11.6559,0
resnet50,44,resnet50_s44,ON_NEG,on/scene07/L5__s20260819__0001.png,scene07,none_in_fov,C3b,17,C,3b,0.968332,-12.4971,7.4345,61.4783,11.6559,0
resnet50,44,resnet50_s44,ON_NEG,on/scene07/L5__s20260819__0001.png,scene07,none_in_fov,D3b,18,D,3b,0.532769,-12.4971,7.4345,61.4783,11.6559,0
resnet50,44,resnet50_s44,ON_NEG,on/scene07/L5__s20260819__0003.png,scene07,V,E3a,14,E,3a,0.568203,-9.8928,4.8712,61.7741,2.4361,0
resnet50,44,resnet50_s44,ON_NEG,on/scene07/L5__s20260819__0003.png,scene07,V,D3b,18,D,3b,0.873909,-9.8928,4.8712,61.7741,2.4361,0
resnet50,44,resnet50_s44,ON_NEG,on/scene07/L5__s20260819__0003.png,scene07,V,E3b,19,E,3b,0.835539,-9.8928,4.8712,61.7741,2.4361,0
resnet50,44,resnet50_s44,ON_NEG,on/scene07/L7__s20260819__0001.png,scene07,none_in_fov,C3b,17,C,3b,0.844034,-12.4971,7.4345,61.4783,11.6559,0
resnet50,44,resnet50_s44,ON_NEG,on/scene07/L7__s20260819__0003.png,scene07,V,A2,5,A,2,0.631396,-9.8928,4.8712,61.7741,2.4361,0
resnet50,44,resnet50_s44,ON_NEG,on/scene07/L7__s20260819__0003.png,scene07,V,E2,9,E,2,0.688038,-9.8928,4.8712,61.7741,2.4361,0
resnet50,44,resnet50_s44,ON_NEG,on/scene07/L7__s20260819__0003.png,scene07,V,E3a,14,E,3a,0.78396,-9.8928,4.8712,61.7741,2.4361,0
resnet50,44,resnet50_s44,ON_NEG,on/scene07/L7__s20260819__0003.png,scene07,V,D3b,18,D,3b,0.9269,-9.8928,4.8712,61.7741,2.4361,0
resnet50,44,resnet50_s44,ON_NEG,on/scene07/L7__s20260819__0003.png,scene07,V,E3b,19,E,3b,0.930344,-9.8928,4.8712,61.7741,2.4361,0
resnet50,44,resnet50_s44,ON_NEG,on/scene15/L4__s20260819__0003.png,scene15,V,B3b,16,B,3b,0.784368,-13.9162,-3.4361,63.7846,1.3693,0
resnet50,44,resnet50_s44,ON_NEG,on/scene15/L4__s20260819__0005.png,scene15,V,B3b,16,B,3b,0.698123,-12.9205,6.4099,63.9932,3.0224,0
resnet50,44,resnet50_s44,ON_NEG,on/scene15/L4__s20260819__0006.png,scene15,V,C3b,17,C,3b,0.789968,-9.1914,-18.2162,60.3765,2.2421,0
resnet50,44,resnet50_s44,ON_NEG,on/scene15/L7__s20260819__0003.png,scene15,V,B3b,16,B,3b,0.882998,-13.9162,-3.4361,63.7846,1.3693,0
resnet50,44,resnet50_s44,ON_NEG,on/scene15/L7__s20260819__0005.png,scene15,V,B3b,16,B,3b,0.630834,-12.9205,6.4099,63.9932,3.0224,0
resnet50,44,resnet50_s44,ON_NEG,on/scene15/L7__s20260819__0006.png,scene15,V,C3b,17,C,3b,0.641,-9.1914,-18.2162,60.3765,2.2421,0
resnet50,44,resnet50_s44,ON_NEG,on/scene18/L0__s20260819__0002.png,scene18,E,E3b,19,E,3b,0.51937,-17.1516,-15.9889,62.3123,10.4512,0
resnet50,44,resnet50_s44,ON_NEG,on/scene18/L0__s20260819__0006.png,scene18,E,B2,6,B,2,0.591917,-12.0517,-2.6405,64.1763,5.9593,0
resnet50,44,resnet50_s44,ON_NEG,on/scene18/L0__s20260819__0006.png,scene18,E,C2,7,C,2,0.643972,-12.0517,-2.6405,64.1763,5.9593,0
resnet50,44,resnet50_s44,ON_NEG,on/scene18/L0__s20260819__0006.png,scene18,E,D2,8,D,2,0.605087,-12.0517,-2.6405,64.1763,5.9593,0
resnet50,44,resnet50_s44,ON_NEG,on/scene18/L0__s20260819__0007.png,scene18,E,A3a,10,A,3a,0.559148,-11.7108,4.6011,63.4304,11.2418,0
resnet50,44,resnet50_s44,ON_NEG,on/scene18/L0__s20260819__0007.png,scene18,E,B3a,11,B,3a,0.752122,-11.7108,4.6011,63.4304,11.2418,0
resnet50,44,resnet50_s44,ON_NEG,on/scene18/L0__s20260819__0007.png,scene18,E,C3a,12,C,3a,0.835013,-11.7108,4.6011,63.4304,11.2418,0
resnet50,44,resnet50_s44,ON_NEG,on/scene18/L0__s20260819__0007.png,scene18,E,D3a,13,D,3a,0.854561,-11.7108,4.6011,63.4304,11.2418,0
resnet50,44,resnet50_s44,ON_NEG,on/scene18/L0__s20260819__0007.png,scene18,E,E3a,14,E,3a,0.757927,-11.7108,4.6011,63.4304,11.2418,0
resnet50,44,resnet50_s44,ON_NEG,on/scene18/L0__s20260819__0007.png,scene18,E,A3b,15,A,3b,0.852796,-11.7108,4.6011,63.4304,11.2418,0
resnet50,44,resnet50_s44,ON_NEG,on/scene18/L5__s20260819__0007.png,scene18,E,C3a,12,C,3a,0.621846,-11.7108,4.6011,63.4304,11.2418,0
resnet50,44,resnet50_s44,ON_NEG,on/scene18/L5__s20260819__0007.png,scene18,E,D3a,13,D,3a,0.696403,-11.7108,4.6011,63.4304,11.2418,0
resnet50,44,resnet50_s44,ON_NEG,on/scene18/L5__s20260819__0007.png,scene18,E,E3a,14,E,3a,0.650853,-11.7108,4.6011,63.4304,11.2418,0
resnet50,44,resnet50_s44,ON_NEG,on/scene18/L5__s20260819__0007.png,scene18,E,A3b,15,A,3b,0.533025,-11.7108,4.6011,63.4304,11.2418,0
resnet50,44,resnet50_s44,ON_NEG,on/scene18/L7__s20260819__0002.png,scene18,E,E3b,19,E,3b,0.568268,-17.1516,-15.9889,62.3123,10.4512,0
resnet50,44,resnet50_s44,ON_NEG,on/scene18/L7__s20260819__0006.png,scene18,E,B2,6,B,2,0.519598,-12.0517,-2.6405,64.1763,5.9593,0
resnet50,44,resnet50_s44,ON_NEG,on/scene18/L7__s20260819__0006.png,scene18,E,C2,7,C,2,0.558895,-12.0517,-2.6405,64.1763,5.9593,0
resnet50,44,resnet50_s44,ON_NEG,on/scene18/L7__s20260819__0006.png,scene18,E,D2,8,D,2,0.514116,-12.0517,-2.6405,64.1763,5.9593,0
resnet50,44,resnet50_s44,ON_NEG,on/scene18/L7__s20260819__0007.png,scene18,E,B3a,11,B,3a,0.688162,-11.7108,4.6011,63.4304,11.2418,0
resnet50,44,resnet50_s44,ON_NEG,on/scene18/L7__s20260819__0007.png,scene18,E,C3a,12,C,3a,0.778495,-11.7108,4.6011,63.4304,11.2418,0
resnet50,44,resnet50_s44,ON_NEG,on/scene18/L7__s20260819__0007.png,scene18,E,D3a,13,D,3a,0.811319,-11.7108,4.6011,63.4304,11.2418,0
resnet50,44,resnet50_s44,ON_NEG,on/scene18/L7__s20260819__0007.png,scene18,E,E3a,14,E,3a,0.709652,-11.7108,4.6011,63.4304,11.2418,0
resnet50,44,resnet50_s44,ON_NEG,on/scene18/L7__s20260819__0007.png,scene18,E,A3b,15,A,3b,0.779251,-11.7108,4.6011,63.4304,11.2418,0
resnet50,44,resnet50_s44,ON_NEG,on/sceneC2/L2__s20260819__0001.png,sceneC2,V,D3b,18,D,3b,0.854604,-13.4518,-13.0389,63.5306,6.8638,0
resnet50,44,resnet50_s44,ON_NEG,on/sceneC2/L2__s20260819__0001.png,sceneC2,V,E3b,19,E,3b,0.873549,-13.4518,-13.0389,63.5306,6.8638,0
resnet50,44,resnet50_s44,ON_NEG,on/sceneC2/L2__s20260819__0002.png,sceneC2,V,B3a,11,B,3a,0.714829,-11.6494,-2.9872,60.6739,8.321,0
resnet50,44,resnet50_s44,ON_NEG,on/sceneC2/L2__s20260819__0002.png,sceneC2,V,C3a,12,C,3a,0.739195,-11.6494,-2.9872,60.6739,8.321,0
resnet50,44,resnet50_s44,ON_NEG,on/sceneC2/L2__s20260819__0002.png,sceneC2,V,D3a,13,D,3a,0.643906,-11.6494,-2.9872,60.6739,8.321,0
resnet50,44,resnet50_s44,ON_NEG,on/sceneC2/L2__s20260819__0002.png,sceneC2,V,A3b,15,A,3b,0.972792,-11.6494,-2.9872,60.6739,8.321,0
resnet50,44,resnet50_s44,ON_NEG,on/sceneC2/L2__s20260819__0002.png,sceneC2,V,D3b,18,D,3b,0.935957,-11.6494,-2.9872,60.6739,8.321,0
resnet50,44,resnet50_s44,ON_NEG,on/sceneC2/L2__s20260819__0002.png,sceneC2,V,E3b,19,E,3b,0.967705,-11.6494,-2.9872,60.6739,8.321,0
resnet50,44,resnet50_s44,ON_NEG,on/sceneC2/L2__s20260819__0006.png,sceneC2,V,A3a,10,A,3a,0.546238,-11.6055,-2.8331,61.0412,4.3157,0
resnet50,44,resnet50_s44,ON_NEG,on/sceneC2/L3__s20260819__0001.png,sceneC2,V,D3a,13,D,3a,0.519454,-13.4518,-13.0389,63.5306,6.8638,0
resnet50,44,resnet50_s44,ON_NEG,on/sceneC2/L3__s20260819__0001.png,sceneC2,V,D3b,18,D,3b,0.856033,-13.4518,-13.0389,63.5306,6.8638,0
resnet50,44,resnet50_s44,ON_NEG,on/sceneC2/L3__s20260819__0001.png,sceneC2,V,E3b,19,E,3b,0.877041,-13.4518,-13.0389,63.5306,6.8638,0
resnet50,44,resnet50_s44,ON_NEG,on/sceneC2/L3__s20260819__0002.png,sceneC2,V,B3a,11,B,3a,0.621637,-11.6494,-2.9872,60.6739,8.321,0
resnet50,44,resnet50_s44,ON_NEG,on/sceneC2/L3__s20260819__0002.png,sceneC2,V,C3a,12,C,3a,0.601745,-11.6494,-2.9872,60.6739,8.321,0
resnet50,44,resnet50_s44,ON_NEG,on/sceneC2/L3__s20260819__0002.png,sceneC2,V,D3a,13,D,3a,0.565595,-11.6494,-2.9872,60.6739,8.321,0
resnet50,44,resnet50_s44,ON_NEG,on/sceneC2/L3__s20260819__0002.png,sceneC2,V,A3b,15,A,3b,0.934693,-11.6494,-2.9872,60.6739,8.321,0
resnet50,44,resnet50_s44,ON_NEG,on/sceneC2/L3__s20260819__0002.png,sceneC2,V,D3b,18,D,3b,0.916436,-11.6494,-2.9872,60.6739,8.321,0
resnet50,44,resnet50_s44,ON_NEG,on/sceneC2/L3__s20260819__0002.png,sceneC2,V,E3b,19,E,3b,0.931396,-11.6494,-2.9872,60.6739,8.321,0
resnet50,44,resnet50_s44,ON_NEG,on/sceneC2/L7__s20260819__0000.png,sceneC2,V,E3a,14,E,3a,0.614673,-3.8125,-12.3059,62.9162,2.4832,0
resnet50,44,resnet50_s44,ON_NEG,on/sceneC2/L7__s20260819__0001.png,sceneC2,V,D3b,18,D,3b,0.815914,-13.4518,-13.0389,63.5306,6.8638,0
resnet50,44,resnet50_s44,ON_NEG,on/sceneC2/L7__s20260819__0001.png,sceneC2,V,E3b,19,E,3b,0.848915,-13.4518,-13.0389,63.5306,6.8638,0
resnet50,44,resnet50_s44,ON_NEG,on/sceneC2/L7__s20260819__0002.png,sceneC2,V,B3a,11,B,3a,0.643254,-11.6494,-2.9872,60.6739,8.321,0
resnet50,44,resnet50_s44,ON_NEG,on/sceneC2/L7__s20260819__0002.png,sceneC2,V,C3a,12,C,3a,0.649939,-11.6494,-2.9872,60.6739,8.321,0
resnet50,44,resnet50_s44,ON_NEG,on/sceneC2/L7__s20260819__0002.png,sceneC2,V,D3a,13,D,3a,0.605381,-11.6494,-2.9872,60.6739,8.321,0
resnet50,44,resnet50_s44,ON_NEG,on/sceneC2/L7__s20260819__0002.png,sceneC2,V,A3b,15,A,3b,0.930808,-11.6494,-2.9872,60.6739,8.321,0
resnet50,44,resnet50_s44,ON_NEG,on/sceneC2/L7__s20260819__0002.png,sceneC2,V,D3b,18,D,3b,0.89856,-11.6494,-2.9872,60.6739,8.321,0
resnet50,44,resnet50_s44,ON_NEG,on/sceneC2/L7__s20260819__0002.png,sceneC2,V,E3b,19,E,3b,0.922987,-11.6494,-2.9872,60.6739,8.321,0
resnet50,44,resnet50_s44,ON_NEG,on/sceneC2/L7__s20260819__0004.png,sceneC2,V,A3a,10,A,3a,0.50488,-13.5389,11.6475,61.7574,2.2154,0
resnet50,44,resnet50_s44,ON_NEG,on/sceneC2/L7__s20260819__0005.png,sceneC2,V,E3a,14,E,3a,0.504841,-13.9053,-4.7076,63.4803,4.5522,0
resnet50,44,resnet50_s44,ON_NEG,on/sceneN3/L0__s20260819__0002.png,sceneN3,none_in_fov,C3b,17,C,3b,0.600643,-13.1516,1.5693,63.1068,1.7608,0
resnet50,44,resnet50_s44,ON_NEG,on/sceneN3/L0__s20260819__0005.png,sceneN3,none_in_fov,B3b,16,B,3b,0.52978,-12.2129,-14.4798,63.1796,2.2677,0
resnet50,44,resnet50_s44,ON_NEG,on/sceneN3/L0__s20260819__0005.png,sceneN3,none_in_fov,C3b,17,C,3b,0.67901,-12.2129,-14.4798,63.1796,2.2677,0
resnet50,44,resnet50_s44,ON_NEG,on/sceneN3/L0__s20260819__0006.png,sceneN3,none_in_fov,B3b,16,B,3b,0.601234,-7.7849,2.4667,60.503,4.7311,0
resnet50,44,resnet50_s44,ON_NEG,on/sceneN3/L0__s20260819__0006.png,sceneN3,none_in_fov,C3b,17,C,3b,0.926123,-7.7849,2.4667,60.503,4.7311,0
resnet50,44,resnet50_s44,ON_NEG,on/sceneN3/L0__s20260819__0006.png,sceneN3,none_in_fov,D3b,18,D,3b,0.553138,-7.7849,2.4667,60.503,4.7311,0
resnet50,44,resnet50_s44,ON_NEG,on/sceneN3/L0__s20260819__0007.png,sceneN3,none_in_fov,B3b,16,B,3b,0.509534,-12.6477,6.8749,62.3125,1.3919,0
